gene_name,logFC,logCPM,F,PValue,FDR
SRPK2,-0.2290805988347361,4.949173148666692,0.03378185963773006,0.8541720551511989,0.9216280821877371
ARMC5,-0.2726410618905185,2.9291084513715098,0.03376548296398125,0.8542070103148816,0.9216280821877371
FRMD8,0.23115346137482215,4.2768021902542745,0.033759560742907334,0.8542196531470723,0.9216280821877371
C3orf18,-0.347007811587002,1.0690525268490347,0.03372845676915419,0.8542860731312845,0.9216506019306644
CTD-2620I22.2,0.31059799484150435,-2.2553247662207054,0.03365749049216417,0.854437734409464,0.9216785714527006
RMDN2,0.3080589716816616,2.1385073416341958,0.03365576659560138,0.8544414205856625,0.9216785714527006
AC098614.2,0.3584744590325411,0.33446001513538137,0.033652388344355626,0.8544486445209394,0.9216785714527006
PPP2R5B,-0.26762278628816527,3.0346469158710754,0.03363051582398628,0.8544954250313613,0.9216799000804689
HOXA4,-0.31286923472595546,2.020267029116045,0.03358086006383328,0.8546016861841655,0.9217453824389206
KIF13A,-0.23450331890133763,4.016721142694976,0.0335226185719906,0.8547264239558321,0.9218300979363099
OSBPL2,0.2277631178528209,4.820214348228515,0.03350165810537665,0.8547713430975529,0.9218300979363099
RNF208,-0.27061804943777695,2.9478651874998003,0.03347548947524573,0.8548274439365084,0.9218414691992778
KITLG,0.3400288922312349,1.268882900259079,0.03342184470342779,0.8549425195716002,0.9219164339744914
NHLRC1,-0.3234772022345804,1.7332955853821337,0.03334231612484959,0.8551132954033898,0.9220257570925317
BRCA2,-0.33296504880839756,1.473054649043548,0.03333220038527271,0.8551350325354852,0.9220257570925317
METTL15,0.266025486882548,3.038757822546821,0.033270283816355085,0.8552681558363077,0.9221201584264539
PM20D2,0.2835825492406804,2.6344617223271802,0.03322452602869663,0.8553666193258231,0.9221771826979611
RP11-144C15.2,-0.28667133030760883,2.5632897031853554,0.033163948401062536,0.8554970805834413,0.9222228304341588
ANKRD13D,0.22730308524549045,5.024429332206752,0.033150850759652524,0.8555253041221822,0.9222228304341588
FSTL1,-0.27414497670732396,2.8363245103590233,0.033132263753302055,0.855565366344378,0.9222228304341588
SFI1,-0.23473993631389237,3.9406538316630346,0.03312025202950358,0.855591262453198,0.9222228304341588
MIER2,-0.230715030691549,4.106889120770141,0.03292758401623248,0.8560073008146122,0.922617830936006
NUB1,0.2290738053475699,5.377269096363009,0.0329083447996878,0.8560489140510755,0.922617830936006
P2RX6,0.3436735584217365,1.020849659807247,0.03286971430903171,0.8561325073740427,0.9226587817806644
GLRX3P2,-0.31907611088355203,-1.5965497327653784,0.03284863154343068,0.8561781502110607,0.9226588309911494
ZSWIM9,-0.2940467252418142,2.365461886832493,0.03280275453322083,0.856277523304986,0.9227167794267968
NKAPP1,-0.3529623913497386,-0.03429514255623271,0.03270950251171314,0.8564797357216052,0.9228855344974003
RP11-108K14.8,0.30120916116495383,2.191107228281311,0.03265711487013549,0.8565934663459006,0.9229589345851597
FCGRT,-0.2311013823162589,5.679787410250787,0.03261253778730231,0.8566903148892651,0.923014137787353
SMG9,-0.26893991052746363,2.8981454375366384,0.0325319268640182,0.8568656245650395,0.9231538660991149
E2F4,0.24984222558684716,3.3713171768803893,0.03247979270401191,0.8569791234691491,0.9232269905445472
LAMA3,0.343213718873507,0.917151141817996,0.032344895790216224,0.8572732386358566,0.9234715635354858
FAM149A,-0.26602774432208764,2.9458436676983637,0.0323338172002784,0.8572974213498443,0.9234715635354858
SPRR1A,-0.27385355189465144,2.7581136509026556,0.032263662802862934,0.8574506560880508,0.9235685421335575
DCAF17,-0.27221322884416504,2.7970772544930393,0.03225081619306316,0.8574787349178722,0.9235685421335575
TMEM260,0.25402674354696103,3.2194903644707185,0.03214820513380124,0.8577032193769064,0.9237611584038589
MIPOL1,-0.2869871373198104,2.4509163224227684,0.032101240216881516,0.8578060889030155,0.9238227797622289
RPL21P39,0.3446951968562597,-0.42570791047071127,0.03204884866601742,0.8579209363354228,0.9238972936001746
TBC1D5,0.2480051345231777,3.3557225777630357,0.03192301812764284,0.8581971656322265,0.9241150843199374
SECISBP2L,-0.24584664258378508,3.4069097345771366,0.03186173463217105,0.8583319015664442,0.9241150843199374
SMG1P1,-0.23434787278462466,3.7716878485340986,0.03185674211618743,0.8583428838401749,0.9241150843199374
RPS3AP20,-0.3485537077612684,0.028959291940957498,0.031825350938950794,0.8584119568522454,0.9241150843199374
RP11-849H4.2,-0.34591168374589315,0.52509610834612,0.03181876225191762,0.858426459033408,0.9241150843199374
ACKR2,-0.34510352301292363,-0.3672707784076852,0.03181753917614236,0.8584291512829634,0.9241150843199374
PPP1R9B,0.23059163245907027,3.9201820326942816,0.031811312470837745,0.858442858411755,0.9241150843199374
CH17-258A22.4,0.31842708352769844,1.662922167987447,0.03177303094902646,0.8585271596928584,0.9241566696661874
ZNF19,-0.33038545921056783,1.289838531357225,0.031737648112950906,0.8586051242710371,0.9241750076348786
MAP3K7CL,0.2918192512631388,2.3058999261288764,0.031711213426021435,0.8586634012499592,0.9241750076348786
MIR5004,-0.3015522843209458,-2.058350702658767,0.03170313680128658,0.8586812116898124,0.9241750076348786
PURB,0.2428363428997429,3.4745205702412783,0.03168101196180336,0.8587300130128582,0.9241783753491749
RPSAP47,-0.33536206717860373,-0.8475623423835612,0.031640421763548796,0.8588195895824704,0.9241899348767056
HIVEP2,-0.2503470175120709,3.2626986017115254,0.031633064188022815,0.8588358330092808,0.9241899348767056
ONECUT2,-0.3467220487621601,0.2692453336419353,0.0316140715056255,0.8588777724416332,0.9241899348767056
PCNX4,0.3072915882571235,1.9268311032742147,0.03158742564498484,0.858936633450611,0.9242041251660701
UBE2L6,0.22292485081061564,5.2057356948313736,0.03156204776593548,0.8589927172900576,0.9242147762571443
RPL17P36,0.3154382046891177,-1.6238098236601022,0.03151296861363021,0.8591012457790863,0.9242147762571443
C12orf54,-0.33620201975025554,-0.6698244737718043,0.03149848375822823,0.8591332927273786,0.9242147762571443
AC074141.3,-0.32737678924187685,-1.039656181900775,0.031475447282883325,0.8591842753260083,0.9242147762571443
RPS12P3,-0.30858216026426766,-1.7433270374011676,0.03146879847972106,0.8591989935366469,0.9242147762571443
ROBO4,-0.34148610711479094,0.7492717645599183,0.03145904978166279,0.8592205767704175,0.9242147762571443
TP53BP2,0.24385103347703918,3.4126645704134515,0.03137424419189324,0.8594084787116772,0.9243677545702859
FANCD2,0.27585185332539003,2.6144869119230374,0.031207306756238482,0.8597791252134195,0.9247172636703276
FOXK2,-0.22110231825608936,4.375985621406512,0.031180266656331418,0.8598392577121098,0.9247327865960426
CLIC1P1,-0.29481720836277936,-2.2015482146406855,0.03112097175581506,0.8599712134939199,0.924825547674823
HIF1A,0.23105849663735686,6.248840813275802,0.0310197777459468,0.8601967119137177,0.9249921305733131
TENT4B,-0.3122425479860617,1.7240997142031151,0.0310104397606635,0.8602175395665236,0.9249921305733131
SLC12A7,-0.2434442967805746,3.3775970770349826,0.03094998335298948,0.8603524611955328,0.9250880520905258
MSH5,0.33374180670373477,0.997689039700472,0.030891092705071066,0.8604840191750326,0.9251803468653977
FNDC10,-0.2540634331612845,3.0835497433024703,0.030817465944421425,0.8606486786741628,0.9252942068139766
ACSS1,0.25911064238415243,2.9606978157611734,0.03080285808337116,0.8606813719126595,0.9252942068139766
RP11-709A23.2,0.30260113911232134,-1.8877322357018982,0.030748450912496474,0.8608032086702309,0.925376025471079
RCAN2,-0.3080240287590346,1.7985632756916055,0.030720295504670824,0.8608663021401293,0.9253946888974456
RHOBTB1,0.2833198274154353,2.3894704462382603,0.03067017508187488,0.8609786908114874,0.9254431279117717
C12orf45,0.339523520874856,0.5825711851097908,0.03065941421955218,0.8610028330154196,0.9254431279117717
ALG1L2,-0.3380594532252593,0.6543389858921262,0.030625708454114532,0.8610784808280223,0.9254655631317735
RP11-61L23.2,0.3298044578475714,1.0988649068784733,0.030609364575132986,0.8611151777931817,0.9254655631317735
RPS10P7,0.31418615195049454,-1.4933831489855902,0.030564986009026556,0.8612148720940017,0.9254834724697729
FKBP9P1,-0.3326659535857505,-0.5996610993941917,0.03056122903640838,0.8612233153746391,0.9254834724697729
F12,0.2603549327678998,2.8996788627334076,0.030495084048253896,0.8613720548539535,0.92557333268643
LINS1,0.2784147640002625,2.4794764965164435,0.03046699216286514,0.8614352750434513,0.92557333268643
TSEN54,-0.2313455932545993,3.6925292403463863,0.030463045270751877,0.8614441598459865,0.92557333268643
PRKD3,0.27049509946365197,2.6496699183959613,0.03036471303877203,0.8616657061391404,0.9257622153406343
EEA1,-0.24594219426094763,3.2371911835797387,0.03030674126927821,0.8617964919795158,0.9258187580748283
RP4-604A21.1,-0.30190379336395196,-1.842197577087372,0.0303008275504987,0.8618098407263388,0.9258187580748283
ZNF783,0.2617795488197664,2.829854111043045,0.03013574910122963,0.8621830072614588,0.9261608339532371
PLA2G6,-0.25505711801661063,2.987886498982589,0.030119495187903373,0.8622198067709947,0.9261608339532371
ANKRD35,-0.3324886534827302,0.8090822626474787,0.03002815827193107,0.862426787694793,0.9263288621780799
ME2,-0.24972078215820023,3.1084225734710538,0.030010080940127422,0.8624677916202137,0.9263288621780799
FABP3,0.3257377203020138,1.120628950352987,0.0299577523551593,0.8625865577413114,0.9264072499281055
JMJD7,-0.33139434539154167,0.8091247565740283,0.02988069061466213,0.8627616534611772,0.9265461234363083
KLHL22,-0.26946447553928254,2.6203222474533936,0.02985461523229538,0.8628209532456919,0.926560632007991
TBC1D1,-0.21497383519045218,4.870635661916064,0.02982209322532075,0.8628949511212646,0.9265847669959258
FLT1,-0.3120290829233634,1.5576703352701426,0.029804494849896924,0.8629350103305274,0.9265847669959258
XIAP,-0.23434056642483891,3.4964172579538837,0.029700873520460115,0.8631711310968907,0.9267891243630256
IQCA1,0.3107163266442331,1.5494036898285595,0.02948842609187535,0.8636565624679255,0.9272611312961466
ZNF726,0.28883259343418305,2.120054001497211,0.029444752875415536,0.8637565763604153,0.9273125791735245
CAPN7,0.22199593867655448,3.900603943989009,0.029391668720974828,0.8638782446449159,0.9273125791735245
PDK4,-0.3155051358022121,1.374627103251893,0.02938796986290404,0.863886726599411,0.9273125791735245
CCDC15,-0.3316407796487317,0.6851538503604083,0.029387506160146154,0.8638877899678828,0.9273125791735245
CCDC169,-0.303813515977878,1.7052312030458665,0.02927140473003233,0.8641543074016939,0.9275494594882918
PSD4,-0.2127694152802825,4.549220058151571,0.029158258967738063,0.8644145638698749,0.9277795947545175
CTC-351M12.1,0.33260953237011226,0.2443813636455815,0.02907691098366655,0.8646020007605716,0.9278883401654676
MIR3189,-0.3301992117988677,0.5275444575323142,0.029074485534272183,0.8646075934677486,0.9278883401654676
SERPINB3,0.301480563254144,1.7294575501333318,0.028991829109017875,0.8647983299527606,0.9280438166416054
PALM3,0.29356947505328146,1.926988117779756,0.028836092039405556,0.8651584677210759,0.9283431338450903
HEPH,-0.28903402154098495,-2.028708057938367,0.02883154178268219,0.8651690050926963,0.9283431338450903
RRM2B,-0.21818659173243096,3.971896021906265,0.02878991830171923,0.8652654354492026,0.9283581353631071
OVOS,0.31923026003206706,-0.8190207359021344,0.02878590222232008,0.8652747434123154,0.9283581353631071
DDX11L10,0.32297285021646716,-0.6079355194302208,0.02875544097807964,0.8653453644070942,0.9283846799627565
ANKRD26,-0.3100227955574331,1.4316341848289118,0.02870120935167509,0.8654711896844639,0.9284704444526098
IZUMO4,0.2813301675919998,2.2069823481527386,0.028618508677058015,0.8656633029622731,0.9286273093061335
ZNF709,-0.32349362312788316,0.8377042344991371,0.028531600424382592,0.8658654983603087,0.9287949723982638
TIGD4,-0.318629484041107,-0.7520777501640964,0.028507538129452642,0.8659215361862022,0.9288058459967029
ZNF582,0.3292852163432164,0.373157824832783,0.028484727016696063,0.8659746826424258,0.9288136172622434
LIPE,0.2613762145783791,2.6593928736816697,0.028440900662545197,0.8660768528999714,0.9288631164462924
CPA5,-0.29838670513745835,-1.5607702996542008,0.02839836037183941,0.8661761024795109,0.9288631164462924
BICDL1,0.24660731106572797,3.0131940613567214,0.02838134354881753,0.8662158253655619,0.9288631164462924
RNU6-1099P,-0.29412219028468056,-1.6533207984380467,0.02831282458995097,0.8663758953116326,0.9288631164462924
ADHFE1,0.25922664677264123,2.695658975954849,0.028307187287879197,0.8663890737071303,0.9288631164462924
FAM214B,-0.23369210905744628,3.351104891450239,0.028300522026023595,0.8664046569187962,0.9288631164462924
RPL5P30,-0.31711787083915194,-0.669163273058633,0.028260630308294465,0.8664979622027278,0.9288631164462924
ZNF316,0.22378380496424194,3.654751193082167,0.02822908305297938,0.866571798050739,0.9288631164462924
EPHB3,-0.29007049535729357,1.9363509354669268,0.028228499875626607,0.8665731633672837,0.9288631164462924
DSCC1,-0.2836159496971724,2.100804206956791,0.02822529637175417,0.8665806635688011,0.9288631164462924
NEU3,-0.29317283479093315,1.8517372240570253,0.028218799839895448,0.8665958749139006,0.9288631164462924
CBX5,0.24557935129027203,3.0164902033003957,0.02820047058219328,0.8666388017769999,0.9288631164462924
ZMAT3,-0.28889767695920154,1.9610612248582948,0.028194252962028165,0.8666533666137248,0.9288631164462924
NOD1,0.3029866309696789,1.5773890536436033,0.028189933501323483,0.8666634859652089,0.9288631164462924
RP11-274B21.12,0.24883873769584514,2.9184444059600976,0.028038375690556342,0.8670190517390443,0.929194985008186
LRRC37A2,0.30351712151970917,1.5352457041678609,0.02801692500001394,0.8670694563728127,0.9291997907903753
RAB11FIP5,-0.2729031569879254,2.332034560557595,0.027960236944026412,0.8672027569984622,0.9292934273083664
TMX4,-0.21219252909142705,4.099939505412122,0.027824449846788286,0.8675226231135076,0.929586966675589
EPOP,0.23240851334023804,3.327139745977223,0.027803186571913042,0.8675727844168878,0.9295914902131704
WASH2P,-0.22295539411292362,3.6124523906967427,0.027726958034837167,0.8677527741890136,0.9297351152025146
ZNF732,0.324297868998665,0.04219917269059499,0.027684503926705153,0.8678531264994456,0.9297730413831072
PABPN1P1,-0.32421801086165636,0.30290109519925085,0.027673111379842196,0.8678800694659812,0.9297730413831072
HMBOX1,0.21797344455685919,3.7852932009413784,0.02764373614679807,0.8679495671486921,0.9297982683706805
RP11-227L6.1,-0.2968826793142594,-1.4100933186709634,0.027611052055594682,0.8680269377390274,0.9298319261593022
RP13-131K19.8,0.32075145416344525,-0.3057353848522775,0.02756150233000787,0.8681443228778234,0.9298546547556232
RNF141,-0.20865902076996806,5.267516195609624,0.027543200955093886,0.8681877069308311,0.9298546547556232
LPCAT1,0.21082596165939554,4.118914331576965,0.027534377576349852,0.8682086283519472,0.9298546547556232
PROSER3,-0.27228298784632277,2.292640979520227,0.027524536582879955,0.8682319667384604,0.9298546547556232
N4BP2L2,-0.20768359667794115,5.195557704020506,0.027421166162049305,0.8684773741131945,0.9300682543096316
ZSCAN18,-0.22040262877703468,3.6441463555530307,0.027321139942117215,0.8687152950035718,0.9302738142674257
ARHGAP11B,-0.3218739337612573,0.15347996656223128,0.027265730824999303,0.8688472829110421,0.9303505609785917
ACAA2,-0.2825732078687252,1.9994580167042488,0.027252458946361233,0.8688789177847009,0.9303505609785917
SRD5A1,-0.2673198334206462,2.3722479605377194,0.027174875068885274,0.8690640053914012,0.9304995052169429
MIDN,-0.20469137117254768,4.750481121165917,0.02707786146331349,0.8692958277031718,0.930687423760382
ZNF518A,0.2648553405320633,2.4184849599547626,0.027062947104067647,0.8693315046451683,0.930687423760382
DYRK2,-0.22596723874517716,3.4215097410422564,0.02703209014406358,0.8694053502751962,0.9307172395946776
AHCTF1,-0.20439112659533717,4.7003821615416586,0.027002996002853122,0.8694750168566394,0.9307425787490926
RP11-297L17.6,-0.3148843396995849,-0.4540443296278423,0.026923754925112564,0.8696649571016234,0.9308966571599318
PPARGC1B,0.30323021099876896,1.3219411508650454,0.026883776790623617,0.8697608933193581,0.9309501018945894
AURKC,-0.3195062680468842,0.2277496681792757,0.02685536857280296,0.8698291095352716,0.9309738723921622
FAM102A,-0.2193450094611333,3.6106484115588877,0.026816559263266794,0.8699223616401205,0.9309801294751735
UBQLNL,-0.28820100258797254,-1.622916558272816,0.026796572007837638,0.8699704146132387,0.9309801294751735
PARVB,-0.3140482477653232,0.8293580887105646,0.026795504801755514,0.8699729808868819,0.9309801294751735
ZNF621,-0.2859097895161941,1.833283432098651,0.026736064781400826,0.8701159971953971,0.9310390947340674
DNAJC10,0.24148481360422933,2.955749165389585,0.02672953779294047,0.8701317114689927,0.9310390947340674
CLSPN,-0.31525229405898153,0.7009962627043154,0.02671525053689647,0.8701661161161691,0.9310390947340674
FTLP3,-0.3173792563760505,0.5615624390273223,0.026588054795595468,0.8704728290809808,0.9312688368341763
